ID,Estado cerrado,Duración,Id de estación de inicio,Fecha de inicio,Nombre de estación de inicio,Fecha de fin,Id de estación de fin de viaje,Nombre de estación de fin de viaje,ID de ciclista,Tipo de ciclista,Modelo de bicicleta,Origen de viaje
11203357,NORMAL,880,239,2021-06-02 13:52:07,391 - Plaza República de Ecuador,2021-06-02 14:06:47,89.0,089 - Cabello,683493,MEMBER,ICONIC,CODE
11203355,NORMAL,353,54,2021-06-02 13:51:50,054 - Acuña de Figueroa,2021-06-02 13:57:43,66.0,066 - Billinghurst,439685,MEMBER,ICONIC,CODE
11203354,NORMAL,929,206,2021-06-02 13:51:46,159 - Fitz Roy & Gorriti,2021-06-02 14:07:15,181.0,181 - BILLINGHURST Y MANSILLA,60242,MEMBER,ICONIC,CODE
11203353,NORMAL,481,85,2021-06-02 13:51:42,085 - AGUERO,2021-06-02 13:59:43,70.0,070 - ARAOZ,691303,MEMBER,ICONIC,CODE
11203352,NORMAL,879,69,2021-06-02 13:51:43,069 - Ecuador,2021-06-02 14:06:22,54.0,054 - Acuña de Figueroa,692703,MEMBER,ICONIC,CODE
11203351,NORMAL,515,304,2021-06-02 13:51:33,395 - Agronomia II,2021-06-02 14:00:08,324.0,280 - JURAMENTO,462019,MEMBER,ICONIC,CODE
11203350,NORMAL,1177,189,2021-06-02 13:51:32,189 - POSADAS,2021-06-02 14:11:09,175.0,147 - Constitución,88330,MEMBER,ICONIC,CODE
11203349,NORMAL,269,190,2021-06-02 13:51:26,190 - JUNCAL,2021-06-02 13:55:55,200.0,200 - AUSTRIA Y FRENCH,158138,MEMBER,ICONIC,CODE
11203348,NORMAL,893,75,2021-06-02 13:51:21,075 - Plaza Primero de Mayo,2021-06-02 14:06:14,95.0,095 - ESMERALDA,447296,MEMBER,ICONIC,CODE
11203347,NORMAL,398,54,2021-06-02 13:50:59,054 - Acuña de Figueroa,2021-06-02 13:57:37,66.0,066 - Billinghurst,143129,MEMBER,ICONIC,CODE
11203346,NORMAL,376,324,2021-06-02 13:50:57,280 - JURAMENTO,2021-06-02 13:57:13,304.0,395 - Agronomia II,56010,MEMBER,ICONIC,CODE
11203340,NORMAL,1169,271,2021-06-02 13:50:23,365 - Venancio Flores,2021-06-02 14:09:52,261.0,272 - Plaza Bruno Giordano,659953,MEMBER,ICONIC,CODE
11203339,NORMAL,442,449,2021-06-02 13:50:23,352 - San Jose de Flores,2021-06-02 13:57:45,335.0,206 - Galicia,167637,MEMBER,ICONIC,CODE
11203338,NORMAL,639,94,2021-06-02 13:50:18,094 - GÚZMAN,2021-06-02 14:00:57,20.0,020 - Distrito Audiovisual,683679,MEMBER,ICONIC,CODE
11203337,NORMAL,1397,271,2021-06-02 13:50:18,365 - Venancio Flores,2021-06-02 14:13:35,432.0,187 - Jose Maria Moreno,153737,MEMBER,ICONIC,CODE
11203335,NORMAL,597,71,2021-06-02 13:49:58,071 - CERRITO,2021-06-02 13:59:55,441.0,016 - Legislatura,732389,MEMBER,ICONIC,CODE
11203334,NORMAL,665,82,2021-06-02 13:49:57,082 - HOSPITAL ITALIANO,2021-06-02 14:01:02,167.0,275 - PLAZA 24 DE SEPTIEMBRE,733990,MEMBER,ICONIC,CODE
11203333,NORMAL,162,69,2021-06-02 13:49:55,069 - Ecuador,2021-06-02 13:52:37,116.0,116 - HOSPITAL ALEMÁN,614072,MEMBER,ICONIC,CODE
11203331,NORMAL,1351,32,2021-06-02 13:49:50,032 - Catedral,2021-06-02 14:12:21,169.0,169 - FACULTAD DE PSICOLOGIA,445826,MEMBER,ICONIC,CODE
11203330,NORMAL,803,9,2021-06-02 13:49:42,009 - Parque Las Heras,2021-06-02 14:03:05,12.0,012 - Plaza Vicente Lopez,761414,MEMBER,ICONIC,CODE
11203328,NORMAL,1134,229,2021-06-02 13:49:33,243 - PLAZOLETA CELEDONIO FLORES,2021-06-02 14:08:27,54.0,054 - Acuña de Figueroa,713362,MEMBER,ICONIC,CODE
11203327,NORMAL,463,222,2021-06-02 13:49:33,160 - Godoy Cruz y Libertador,2021-06-02 13:57:16,156.0,156 - Plaza Alemania,222074,MEMBER,ICONIC,CODE
11203326,NORMAL,731,17,2021-06-02 13:49:27,017 - Plaza Almagro,2021-06-02 14:01:38,212.0,129 - Velasco,292290,MEMBER,ICONIC,CODE
11203324,NORMAL,596,175,2021-06-02 13:49:21,147 - Constitución,2021-06-02 13:59:17,112.0,112 - 9 de Julio,156158,MEMBER,ICONIC,CODE
11203323,NORMAL,574,358,2021-06-02 13:49:10,249 - Balbín,2021-06-02 13:58:44,248.0,346 - Plaza Zapiola,161041,MEMBER,ICONIC,CODE
11203322,NORMAL,634,8,2021-06-02 13:49:06,008 - Congreso,2021-06-02 13:59:40,59.0,018 - Independencia,15081,MEMBER,ICONIC,CODE
11203321,NORMAL,814,117,2021-06-02 13:49:04,117 - HUMBERTO 1°,2021-06-02 14:02:38,153.0,153 - JUAN MANUEL DE BLANES,152554,MEMBER,ICONIC,CODE
11203320,NORMAL,982,273,2021-06-02 13:49:02,223 - GAINZA,2021-06-02 14:05:24,335.0,206 - Galicia,730799,MEMBER,ICONIC,CODE
11203319,NORMAL,1277,116,2021-06-02 13:48:56,116 - HOSPITAL ALEMÁN,2021-06-02 14:10:13,74.0,074 - INSTITUTO  LELOIR,748678,MEMBER,ICONIC,CODE
11203318,NORMAL,641,13,2021-06-02 13:48:53,013 - ONCE,2021-06-02 13:59:34,174.0,174 - MINISTERIO DE EDUCACION,4240,MEMBER,ICONIC,CODE
11203317,NORMAL,400,156,2021-06-02 13:48:38,156 - Plaza Alemania,2021-06-02 13:55:18,210.0,335 - General Urquiza,279882,MEMBER,ICONIC,CODE
11203315,NORMAL,291,335,2021-06-02 13:48:31,206 - Galicia,2021-06-02 13:53:22,378.0,215 - HOSPITAL ALVAREZ,163058,MEMBER,ICONIC,CODE
11203312,NORMAL,959,82,2021-06-02 13:48:12,082 - HOSPITAL ITALIANO,2021-06-02 14:04:11,85.0,085 - AGUERO,195614,MEMBER,ICONIC,CODE
11203311,NORMAL,434,25,2021-06-02 13:48:04,025 - Plaza Guemes,2021-06-02 13:55:18,70.0,070 - ARAOZ,764565,MEMBER,ICONIC,CODE
11203310,NORMAL,319,118,2021-06-02 13:47:52,118 - MEXICO,2021-06-02 13:53:11,118.0,118 - MEXICO,202493,MEMBER,ICONIC,CODE
11203309,NORMAL,813,200,2021-06-02 13:47:49,200 - AUSTRIA Y FRENCH,2021-06-02 14:01:22,84.0,084 - Lavalle,728787,MEMBER,ICONIC,CODE
11203308,NORMAL,623,69,2021-06-02 13:47:46,069 - Ecuador,2021-06-02 13:58:09,9.0,009 - Parque Las Heras,4637,MEMBER,ICONIC,CODE
11203307,NORMAL,1737,252,2021-06-02 13:47:42,331 - CALIFORNIA,2021-06-02 14:16:39,219.0,140 - Las Casas,471068,MEMBER,ICONIC,CODE
11203306,NORMAL,1026,167,2021-06-02 13:47:35,275 - PLAZA 24 DE SEPTIEMBRE,2021-06-02 14:04:41,284.0,229 - RIGLOS,705825,MEMBER,ICONIC,CODE
11203304,NORMAL,1567,171,2021-06-02 13:47:23,171 - Pasteur,2021-06-02 14:13:30,99.0,099 - Malabia,726517,MEMBER,ICONIC,CODE
11203303,NORMAL,1307,118,2021-06-02 13:47:23,118 - MEXICO,2021-06-02 14:09:10,12.0,012 - Plaza Vicente Lopez,716886,MEMBER,ICONIC,CODE
11203302,NORMAL,1201,268,2021-06-02 13:47:05,399 - GARCIA DEL RIO,2021-06-02 14:07:06,258.0,336 - La Pampa,102847,MEMBER,ICONIC,CODE
11203301,NORMAL,470,308,2021-06-02 13:47:03,251 - Solar de la Abadía,2021-06-02 13:54:53,239.0,391 - Plaza República de Ecuador,717245,MEMBER,ICONIC,CODE
11203300,NORMAL,689,124,2021-06-02 13:46:58,124 - UGARTECHE,2021-06-02 13:58:27,205.0,125 - F.J.Santamaria de Oro,169095,MEMBER,ICONIC,CODE
11203298,NORMAL,1635,212,2021-06-02 13:46:03,129 - Velasco,2021-06-02 14:13:18,230.0,259 - PLAZA CASTELLI,714007,MEMBER,ICONIC,CODE
11203297,NORMAL,654,59,2021-06-02 13:46:00,018 - Independencia,2021-06-02 13:56:54,76.0,076 - Ayacucho,133101,MEMBER,ICONIC,CODE
11203296,NORMAL,1228,93,2021-06-02 13:45:51,093 - CARLOS CALVO,2021-06-02 14:06:19,17.0,017 - Plaza Almagro,118609,MEMBER,ICONIC,CODE
11203294,NORMAL,935,223,2021-06-02 13:45:34,178 - José Marmol,2021-06-02 14:01:09,86.0,086 - SAAVEDRA,471381,MEMBER,ICONIC,CODE
11203293,NORMAL,1426,144,2021-06-02 13:45:30,144 - PUEYRREDÓN,2021-06-02 14:09:16,99.0,099 - Malabia,45806,MEMBER,ICONIC,CODE
11203292,NORMAL,1268,33,2021-06-02 13:45:28,033 - Facultad de Medicina,2021-06-02 14:06:36,146.0,146 - Hospital Francés,98200,MEMBER,ICONIC,CODE
11203291,NORMAL,618,99,2021-06-02 13:45:26,099 - Malabia,2021-06-02 13:55:44,161.0,161 - Humahuaca,685557,MEMBER,ICONIC,CODE
11203289,NORMAL,529,161,2021-06-02 13:45:18,161 - Humahuaca,2021-06-02 13:54:07,200.0,200 - AUSTRIA Y FRENCH,666289,MEMBER,ICONIC,CODE
11203288,NORMAL,617,181,2021-06-02 13:45:17,181 - BILLINGHURST Y MANSILLA,2021-06-02 13:55:34,161.0,161 - Humahuaca,504220,MEMBER,ICONIC,CODE
11203287,NORMAL,1091,189,2021-06-02 13:45:12,189 - POSADAS,2021-06-02 14:03:23,89.0,089 - Cabello,770620,MEMBER,ICONIC,CODE
11203286,NORMAL,1665,239,2021-06-02 13:45:03,391 - Plaza República de Ecuador,2021-06-02 14:12:48,193.0,193 - ARENALES Y AGUERO,744600,MEMBER,ICONIC,CODE
11203285,NORMAL,1040,329,2021-06-02 13:45:00,100 - Plaza Gurruchaga,2021-06-02 14:02:20,85.0,085 - AGUERO,65652,MEMBER,ICONIC,CODE
11203284,NORMAL,1125,269,2021-06-02 13:44:59,260 - SAN MIGUEL DE GARICOITS,2021-06-02 14:03:44,268.0,399 - GARCIA DEL RIO,594947,MEMBER,ICONIC,CODE
11203283,NORMAL,552,316,2021-06-02 13:44:57,205 - SAN MARTIN,2021-06-02 13:54:09,213.0,136 - Acevedo,725360,MEMBER,ICONIC,CODE
11203282,NORMAL,1511,254,2021-06-02 13:44:53,276 - PRIMERA JUNTA,2021-06-02 14:10:04,254.0,276 - PRIMERA JUNTA,342952,MEMBER,ICONIC,CODE
11203281,NORMAL,1078,14,2021-06-02 13:44:46,014 - Pacifico,2021-06-02 14:02:44,161.0,161 - Humahuaca,698345,MEMBER,ICONIC,CODE
11203280,NORMAL,1121,189,2021-06-02 13:44:42,189 - POSADAS,2021-06-02 14:03:23,89.0,089 - Cabello,767452,MEMBER,ICONIC,CODE
11203279,NORMAL,684,85,2021-06-02 13:44:40,085 - AGUERO,2021-06-02 13:56:04,161.0,161 - Humahuaca,698063,MEMBER,ICONIC,CODE
11203278,NORMAL,694,358,2021-06-02 13:44:34,249 - Balbín,2021-06-02 13:56:08,275.0,256 - PLAZA NORUEGA,329905,MEMBER,ICONIC,CODE
11203276,NORMAL,859,222,2021-06-02 13:44:11,160 - Godoy Cruz y Libertador,2021-06-02 13:58:30,308.0,251 - Solar de la Abadía,282789,MEMBER,ICONIC,CODE
11203275,NORMAL,534,425,2021-06-02 13:44:05,394 - Av. La Plata,2021-06-02 13:52:59,302.0,340 - PLAZA NUEVA POMPEYA,713935,MEMBER,ICONIC,CODE
11203274,NORMAL,466,132,2021-06-02 13:44:02,132 - CORRIENTES,2021-06-02 13:51:48,137.0,137 - AZOPARDO Y CHILE,84125,MEMBER,ICONIC,CODE
11203273,NORMAL,1544,135,2021-06-02 13:43:59,135 - MARCELO T. DE ALVEAR,2021-06-02 14:09:43,166.0,166 - Cementerio de Recoleta,761839,MEMBER,ICONIC,CODE
11203272,NORMAL,617,116,2021-06-02 13:43:45,116 - HOSPITAL ALEMÁN,2021-06-02 13:54:02,144.0,144 - PUEYRREDÓN,248828,MEMBER,ICONIC,CODE
11203271,NORMAL,733,82,2021-06-02 13:43:41,082 - HOSPITAL ITALIANO,2021-06-02 13:55:54,163.0,163 - ONCE II,719725,MEMBER,ICONIC,CODE
11203269,NORMAL,1425,95,2021-06-02 13:43:18,095 - ESMERALDA,2021-06-02 14:07:03,95.0,095 - ESMERALDA,730231,MEMBER,ICONIC,CODE
11203268,NORMAL,644,181,2021-06-02 13:43:10,181 - BILLINGHURST Y MANSILLA,2021-06-02 13:53:54,156.0,156 - Plaza Alemania,91984,MEMBER,ICONIC,CODE
11203266,NORMAL,1068,189,2021-06-02 13:43:08,189 - POSADAS,2021-06-02 14:00:56,27.0,027 - Montevideo,650996,MEMBER,ICONIC,CODE
11203265,NORMAL,409,179,2021-06-02 13:43:04,179 - CASA SAN,2021-06-02 13:49:53,6.0,006 - Parque Lezama,611306,MEMBER,ICONIC,CODE
11203264,NORMAL,224,161,2021-06-02 13:42:59,161 - Humahuaca,2021-06-02 13:46:43,54.0,054 - Acuña de Figueroa,325833,MEMBER,ICONIC,CODE
11203262,NORMAL,1375,262,2021-06-02 13:42:47,349 - Plaza Saenz Peña,2021-06-02 14:05:42,14.0,014 - Pacifico,289064,MEMBER,ICONIC,CODE
11203261,NORMAL,918,269,2021-06-02 13:42:47,260 - SAN MIGUEL DE GARICOITS,2021-06-02 13:58:05,275.0,256 - PLAZA NORUEGA,168269,MEMBER,ICONIC,CODE
11203260,NORMAL,1445,329,2021-06-02 13:42:28,100 - Plaza Gurruchaga,2021-06-02 14:06:33,162.0,162 - LARREA Y BARTOLOMÉ MITRE,592854,MEMBER,ICONIC,CODE
11203259,NORMAL,992,38,2021-06-02 13:42:20,038 - Plaza Libertad,2021-06-02 13:58:52,84.0,084 - Lavalle,72367,MEMBER,ICONIC,CODE
11203258,NORMAL,929,229,2021-06-02 13:42:16,243 - PLAZOLETA CELEDONIO FLORES,2021-06-02 13:57:45,158.0,158 - VILLARROEL,679369,MEMBER,ICONIC,CODE
11203257,NORMAL,1659,277,2021-06-02 13:42:13,292 - PLAZA BOLIVIA,2021-06-02 14:09:52,94.0,094 - GÚZMAN,751136,MEMBER,ICONIC,CODE
11203256,NORMAL,727,96,2021-06-02 13:42:08,096 - Carlos Gardel,2021-06-02 13:54:15,69.0,069 - Ecuador,138177,MEMBER,ICONIC,CODE
11203255,NORMAL,489,121,2021-06-02 13:42:01,121 - YATAY,2021-06-02 13:50:10,74.0,074 - INSTITUTO  LELOIR,172635,MEMBER,ICONIC,CODE
11203254,NORMAL,963,196,2021-06-02 13:42:00,196 - HOSPITAL ARGERICH,2021-06-02 13:58:03,291.0,244 - UADE,413384,MEMBER,ICONIC,CODE
11203252,NORMAL,1246,71,2021-06-02 13:41:53,071 - CERRITO,2021-06-02 14:02:39,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,683345,MEMBER,ICONIC,CODE
11203251,NORMAL,717,25,2021-06-02 13:41:52,025 - Plaza Guemes,2021-06-02 13:53:49,329.0,100 - Plaza Gurruchaga,315589,MEMBER,ICONIC,CODE
11203250,NORMAL,1458,73,2021-06-02 13:41:46,073 - Ruy Díaz de Guzmán,2021-06-02 14:06:04,425.0,394 - Av. La Plata,761785,MEMBER,ICONIC,CODE
11203249,NORMAL,1034,116,2021-06-02 13:41:40,116 - HOSPITAL ALEMÁN,2021-06-02 13:58:54,214.0,142 - Armenia y Gorriti,683284,MEMBER,ICONIC,CODE
11203248,NORMAL,235,112,2021-06-02 13:41:36,112 - 9 de Julio,2021-06-02 13:45:31,441.0,016 - Legislatura,666220,MEMBER,ICONIC,CODE
11203247,NORMAL,1274,441,2021-06-02 13:41:36,016 - Legislatura,2021-06-02 14:02:50,196.0,196 - HOSPITAL ARGERICH,3923,MEMBER,ICONIC,CODE
11203246,NORMAL,657,84,2021-06-02 13:41:19,084 - Lavalle,2021-06-02 13:52:16,54.0,054 - Acuña de Figueroa,259751,MEMBER,ICONIC,CODE
11203245,NORMAL,1527,284,2021-06-02 13:41:17,229 - RIGLOS,2021-06-02 14:06:44,213.0,136 - Acevedo,286564,MEMBER,ICONIC,CODE
11203244,NORMAL,61,96,2021-06-02 13:41:16,096 - Carlos Gardel,2021-06-02 13:42:17,96.0,096 - Carlos Gardel,765591,MEMBER,ICONIC,CODE
11203243,NORMAL,1285,17,2021-06-02 13:41:02,017 - Plaza Almagro,2021-06-02 14:02:27,132.0,132 - CORRIENTES,702781,MEMBER,ICONIC,CODE
11203241,NORMAL,1045,229,2021-06-02 13:40:58,243 - PLAZOLETA CELEDONIO FLORES,2021-06-02 13:58:23,158.0,158 - VILLARROEL,704274,MEMBER,ICONIC,CODE
11203239,NORMAL,1204,269,2021-06-02 13:40:43,260 - SAN MIGUEL DE GARICOITS,2021-06-02 14:00:47,235.0,281 - Villa Urquiza,260774,MEMBER,ICONIC,CODE
11203238,NORMAL,794,71,2021-06-02 13:40:41,071 - CERRITO,2021-06-02 13:53:55,183.0,183 - VIRREY CEVALLOS,689461,MEMBER,ICONIC,CODE
11203237,NORMAL,1038,433,2021-06-02 13:40:34,273 - Plazoleta Colombia,2021-06-02 13:57:52,3.0,003 - ADUANA,73190,MEMBER,ICONIC,CODE
11203235,NORMAL,1642,121,2021-06-02 13:40:27,121 - YATAY,2021-06-02 14:07:49,353.0,237 - Madero Office,687926,MEMBER,ICONIC,CODE
11203234,NORMAL,803,54,2021-06-02 13:40:26,054 - Acuña de Figueroa,2021-06-02 13:53:49,204.0,167 - Hipólito Yrigoyen,340043,MEMBER,ICONIC,CODE
11203233,NORMAL,306,112,2021-06-02 13:40:25,112 - 9 de Julio,2021-06-02 13:45:31,441.0,016 - Legislatura,543588,MEMBER,ICONIC,CODE
11203232,NORMAL,1678,2,2021-06-02 13:40:10,002 - Retiro I,2021-06-02 14:08:08,179.0,179 - CASA SAN,751031,MEMBER,ICONIC,CODE
11203231,NORMAL,1015,5,2021-06-02 13:40:02,005 - Plaza Italia,2021-06-02 13:56:57,239.0,391 - Plaza República de Ecuador,695043,MEMBER,ICONIC,CODE
11203229,NORMAL,735,435,2021-06-02 13:39:59,227 -Club Ciudad de Buenos Aires,2021-06-02 13:52:14,322.0,289 - MONTAÑESES,755775,MEMBER,ICONIC,CODE
11203228,NORMAL,717,435,2021-06-02 13:39:53,227 -Club Ciudad de Buenos Aires,2021-06-02 13:51:50,322.0,289 - MONTAÑESES,771321,MEMBER,ICONIC,CODE
11203227,NORMAL,647,70,2021-06-02 13:39:51,070 - ARAOZ,2021-06-02 13:50:38,9.0,009 - Parque Las Heras,676919,MEMBER,ICONIC,CODE
11203226,NORMAL,1584,213,2021-06-02 13:39:36,136 - Acevedo,2021-06-02 14:06:00,174.0,174 - MINISTERIO DE EDUCACION,48724,MEMBER,ICONIC,CODE
11203225,NORMAL,608,25,2021-06-02 13:39:33,025 - Plaza Guemes,2021-06-02 13:49:41,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,378297,MEMBER,ICONIC,CODE
11203224,NORMAL,558,25,2021-06-02 13:39:30,025 - Plaza Guemes,2021-06-02 13:48:48,212.0,129 - Velasco,351602,MEMBER,ICONIC,CODE
11203222,NORMAL,1709,275,2021-06-02 13:39:06,256 - PLAZA NORUEGA,2021-06-02 14:07:35,20.0,020 - Distrito Audiovisual,92067,MEMBER,ICONIC,CODE
11203221,NORMAL,1647,222,2021-06-02 13:39:04,160 - Godoy Cruz y Libertador,2021-06-02 14:06:31,75.0,075 - Plaza Primero de Mayo,695127,MEMBER,ICONIC,CODE
11203220,NORMAL,1343,120,2021-06-02 13:39:03,120 - HOSPITAL RAMOS MEJIA,2021-06-02 14:01:26,175.0,147 - Constitución,721275,MEMBER,ICONIC,CODE
11203219,NORMAL,552,162,2021-06-02 13:39:00,162 - LARREA Y BARTOLOMÉ MITRE,2021-06-02 13:48:12,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,666883,MEMBER,ICONIC,CODE
11203218,NORMAL,795,20,2021-06-02 13:38:54,020 - Distrito Audiovisual,2021-06-02 13:52:09,14.0,014 - Pacifico,160241,MEMBER,ICONIC,CODE
11203217,NORMAL,823,174,2021-06-02 13:38:30,174 - MINISTERIO DE EDUCACION,2021-06-02 13:52:13,171.0,171 - Pasteur,50042,MEMBER,ICONIC,CODE
11203216,NORMAL,596,30,2021-06-02 13:38:26,030 - Peña,2021-06-02 13:48:22,22.0,022 - Arenales,78821,MEMBER,ICONIC,CODE
11203215,NORMAL,563,206,2021-06-02 13:38:21,159 - Fitz Roy & Gorriti,2021-06-02 13:47:44,14.0,014 - Pacifico,714722,MEMBER,ICONIC,CODE
11203214,NORMAL,1590,12,2021-06-02 13:38:20,012 - Plaza Vicente Lopez,2021-06-02 14:04:50,66.0,066 - Billinghurst,771545,MEMBER,ICONIC,CODE
11203213,NORMAL,1373,278,2021-06-02 13:38:00,233 - MONROE,2021-06-02 14:00:53,278.0,233 - MONROE,195370,MEMBER,ICONIC,CODE
11203212,NORMAL,1352,86,2021-06-02 13:38:00,086 - SAAVEDRA,2021-06-02 14:00:32,5.0,005 - Plaza Italia,61879,MEMBER,ICONIC,CODE
11203211,NORMAL,817,69,2021-06-02 13:38:00,069 - Ecuador,2021-06-02 13:51:37,12.0,012 - Plaza Vicente Lopez,711830,MEMBER,ICONIC,CODE
11203210,NORMAL,867,161,2021-06-02 13:37:46,161 - Humahuaca,2021-06-02 13:52:13,69.0,069 - Ecuador,105799,MEMBER,ICONIC,CODE
11203209,NORMAL,1223,17,2021-06-02 13:37:48,017 - Plaza Almagro,2021-06-02 13:58:11,183.0,183 - VIRREY CEVALLOS,53545,MEMBER,ICONIC,CODE
11203208,NORMAL,782,175,2021-06-02 13:37:47,147 - Constitución,2021-06-02 13:50:49,41.0,041 - Urquiza y Rondeau,666668,MEMBER,ICONIC,CODE
11203207,NORMAL,988,70,2021-06-02 13:37:40,070 - ARAOZ,2021-06-02 13:54:08,227.0,188 - Aranguren,768208,MEMBER,ICONIC,CODE
11203206,NORMAL,1277,205,2021-06-02 13:37:33,125 - F.J.Santamaria de Oro,2021-06-02 13:58:50,323.0,240 - ECHEVERRIA,213801,MEMBER,ICONIC,CODE
11203205,NORMAL,991,87,2021-06-02 13:37:13,087 - Guayaquil,2021-06-02 13:53:44,17.0,017 - Plaza Almagro,749359,MEMBER,ICONIC,CODE
11203204,NORMAL,1693,83,2021-06-02 13:37:09,083 - Paraná,2021-06-02 14:05:22,66.0,066 - Billinghurst,602283,MEMBER,ICONIC,CODE
11203203,NORMAL,1119,14,2021-06-02 13:36:57,014 - Pacifico,2021-06-02 13:55:36,216.0,059 - Coronel Diaz,753588,MEMBER,ICONIC,CODE
11203201,NORMAL,245,135,2021-06-02 13:36:44,135 - MARCELO T. DE ALVEAR,2021-06-02 13:40:49,38.0,038 - Plaza Libertad,381966,MEMBER,ICONIC,CODE
11203200,NORMAL,1333,9,2021-06-02 13:36:42,009 - Parque Las Heras,2021-06-02 13:58:55,183.0,183 - VIRREY CEVALLOS,280997,MEMBER,ICONIC,CODE
11203199,NORMAL,1452,230,2021-06-02 13:36:39,259 - PLAZA CASTELLI,2021-06-02 14:00:51,214.0,142 - Armenia y Gorriti,492172,MEMBER,ICONIC,CODE
11203198,NORMAL,440,194,2021-06-02 13:36:36,194 - PERÓN Y ACUÑA DE FIGUEROA,2021-06-02 13:43:56,29.0,029 - Parque Centenario,445544,MEMBER,ICONIC,CODE
11203197,NORMAL,932,104,2021-06-02 13:36:32,104 - Federico Lacroze,2021-06-02 13:52:04,158.0,158 - VILLARROEL,772130,MEMBER,ICONIC,CODE
11203196,NORMAL,157,33,2021-06-02 13:36:06,033 - Facultad de Medicina,2021-06-02 13:38:43,69.0,069 - Ecuador,195239,MEMBER,ICONIC,CODE
11203194,NORMAL,1090,273,2021-06-02 13:36:03,223 - GAINZA,2021-06-02 13:54:13,342.0,218 - Campana,21828,MEMBER,ICONIC,CODE
11203193,NORMAL,1314,242,2021-06-02 13:35:57,103 - MALBA,2021-06-02 13:57:51,132.0,132 - CORRIENTES,250154,MEMBER,ICONIC,CODE
11203192,NORMAL,657,227,2021-06-02 13:35:52,188 - Aranguren,2021-06-02 13:46:49,17.0,017 - Plaza Almagro,66541,MEMBER,ICONIC,CODE
11203190,NORMAL,409,70,2021-06-02 13:35:41,070 - ARAOZ,2021-06-02 13:42:30,206.0,159 - Fitz Roy & Gorriti,199737,MEMBER,ICONIC,CODE
11203189,NORMAL,1448,32,2021-06-02 13:35:40,032 - Catedral,2021-06-02 13:59:48,30.0,030 - Peña,690975,MEMBER,ICONIC,CODE
11203188,NORMAL,547,289,2021-06-02 13:35:22,255 - BARRANCAS DE BELGRANO,2021-06-02 13:44:29,435.0,227 -Club Ciudad de Buenos Aires,340579,MEMBER,ICONIC,CODE
11203187,NORMAL,1131,189,2021-06-02 13:35:21,189 - POSADAS,2021-06-02 13:54:12,71.0,071 - CERRITO,665536,MEMBER,ICONIC,CODE
11203186,NORMAL,659,20,2021-06-02 13:35:18,020 - Distrito Audiovisual,2021-06-02 13:46:17,205.0,125 - F.J.Santamaria de Oro,18164,MEMBER,ICONIC,CODE
11203185,NORMAL,309,179,2021-06-02 13:35:04,179 - CASA SAN,2021-06-02 13:40:13,433.0,273 - Plazoleta Colombia,340004,MEMBER,ICONIC,CODE
11203184,NORMAL,1505,428,2021-06-02 13:34:47,225 - HOSPITAL TORNU,2021-06-02 13:59:52,428.0,225 - HOSPITAL TORNU,772096,MEMBER,ICONIC,CODE
11203183,NORMAL,649,213,2021-06-02 13:34:14,136 - Acevedo,2021-06-02 13:45:03,227.0,188 - Aranguren,102064,MEMBER,ICONIC,CODE
11203182,NORMAL,695,101,2021-06-02 13:34:04,101 - Fitz Roy,2021-06-02 13:45:39,194.0,194 - PERÓN Y ACUÑA DE FIGUEROA,48846,MEMBER,ICONIC,CODE
11203181,NORMAL,1391,17,2021-06-02 13:34:03,017 - Plaza Almagro,2021-06-02 13:57:14,219.0,140 - Las Casas,508455,MEMBER,ICONIC,CODE
11203180,NORMAL,703,83,2021-06-02 13:34:02,083 - Paraná,2021-06-02 13:45:45,135.0,135 - MARCELO T. DE ALVEAR,13785,MEMBER,ICONIC,CODE
11203179,NORMAL,321,48,2021-06-02 13:34:01,034 - Colonia Express,2021-06-02 13:39:22,153.0,153 - JUAN MANUEL DE BLANES,512803,MEMBER,ICONIC,CODE
11203177,NORMAL,1248,144,2021-06-02 13:33:41,144 - PUEYRREDÓN,2021-06-02 13:54:29,227.0,188 - Aranguren,421840,MEMBER,ICONIC,CODE
11203176,NORMAL,658,425,2021-06-02 13:33:38,394 - Av. La Plata,2021-06-02 13:44:36,425.0,394 - Av. La Plata,269988,MEMBER,ICONIC,CODE
11203174,NORMAL,666,33,2021-06-02 13:33:29,033 - Facultad de Medicina,2021-06-02 13:44:35,181.0,181 - BILLINGHURST Y MANSILLA,77186,MEMBER,ICONIC,CODE
11203173,NORMAL,753,441,2021-06-02 13:33:28,016 - Legislatura,2021-06-02 13:46:01,95.0,095 - ESMERALDA,691424,MEMBER,ICONIC,CODE
11203172,NORMAL,673,200,2021-06-02 13:33:25,200 - AUSTRIA Y FRENCH,2021-06-02 13:44:38,9.0,009 - Parque Las Heras,33180,MEMBER,ICONIC,CODE
11203170,NORMAL,1187,281,2021-06-02 13:33:09,350 - Plaza Irlanda,2021-06-02 13:52:56,29.0,029 - Parque Centenario,166484,MEMBER,ICONIC,CODE
11203169,NORMAL,463,116,2021-06-02 13:32:55,116 - HOSPITAL ALEMÁN,2021-06-02 13:40:38,50.0,050 - Hospital Rivadavia,236076,MEMBER,ICONIC,CODE
